label_id,label_name,confidence,box_xtl,box_ytl,box_xbr,box_ybr,frame_id
0,Male,0.75338423,698.0,509.0,807.0,609.0,0
0,Male,0.7242699,699.0,508.0,798.0,604.0,1
0,Male,0.59572685,1844.0,703.0,1919.0,825.0,26
0,Male,0.5849051,1845.0,706.0,1919.0,823.0,27
0,Male,0.65080196,1844.0,711.0,1919.0,822.0,28
0,Male,0.6498332,1845.0,711.0,1919.0,823.0,29
0,Male,0.65118986,1846.0,711.0,1919.0,821.0,30
0,Male,0.66282284,1846.0,712.0,1919.0,823.0,31
0,Male,0.6575695,1845.0,712.0,1918.0,822.0,32
0,Male,0.65341985,1846.0,712.0,1919.0,822.0,33
0,Male,0.6537092,1846.0,712.0,1918.0,821.0,34
0,Male,0.65576583,1846.0,712.0,1919.0,822.0,35
0,Male,0.6565576,1846.0,712.0,1919.0,823.0,36
0,Male,0.65304154,1846.0,712.0,1919.0,824.0,37
0,Male,0.6506166,1846.0,712.0,1919.0,823.0,38
0,Male,0.6543794,1846.0,712.0,1919.0,823.0,39
0,Male,0.6437107,1847.0,712.0,1919.0,823.0,40
0,Male,0.6354286,1849.0,713.0,1919.0,824.0,41
0,Male,0.526586,1506.0,343.0,1575.0,395.0,61
0,Male,0.572318,1506.0,339.0,1578.0,391.0,62
0,Male,0.68084896,1506.0,337.0,1581.0,387.0,63
0,Male,0.69012094,1506.0,337.0,1580.0,386.0,64
0,Male,0.70005286,1506.0,338.0,1580.0,387.0,65
0,Male,0.7014751,1506.0,337.0,1582.0,386.0,66
0,Male,0.7007369,1505.0,337.0,1581.0,385.0,67
0,Male,0.70289266,1505.0,337.0,1582.0,385.0,68
0,Male,0.7062217,1505.0,337.0,1582.0,385.0,69
0,Male,0.70842636,1505.0,337.0,1582.0,385.0,70
0,Male,0.70610654,1505.0,337.0,1581.0,385.0,71
0,Male,0.7043514,1505.0,337.0,1581.0,385.0,72
0,Male,0.70291597,1505.0,337.0,1581.0,385.0,73
0,Male,0.7038,1505.0,337.0,1581.0,385.0,74
0,Male,0.70419174,1505.0,338.0,1582.0,386.0,75
0,Male,0.7078723,1505.0,337.0,1581.0,385.0,76
0,Male,0.7095479,1505.0,337.0,1581.0,385.0,77
0,Male,0.7065864,1505.0,337.0,1581.0,385.0,78
0,Male,0.7078429,1505.0,337.0,1582.0,385.0,79
0,Male,0.70777327,1504.0,337.0,1581.0,386.0,80
0,Male,0.70870876,1504.0,337.0,1582.0,385.0,81
0,Male,0.70794725,1504.0,337.0,1585.0,385.0,82
0,Male,0.7054752,1504.0,337.0,1587.0,385.0,83
0,Male,0.7007111,1504.0,337.0,1590.0,385.0,84
0,Male,0.70056003,1504.0,337.0,1591.0,385.0,85
0,Male,0.7011097,1504.0,337.0,1593.0,385.0,86
0,Male,0.7011189,1504.0,338.0,1594.0,385.0,87
0,Male,0.699868,1504.0,338.0,1594.0,385.0,88
0,Male,0.69748896,1505.0,338.0,1596.0,385.0,89
0,Male,0.7024894,1505.0,339.0,1595.0,386.0,90
0,Male,0.70377696,1504.0,339.0,1594.0,386.0,91
0,Male,0.70531607,1505.0,339.0,1595.0,386.0,92
0,Male,0.6992412,1505.0,337.0,1593.0,385.0,93
0,Male,0.6268216,1504.0,336.0,1585.0,384.0,94
0,Male,0.6121188,1504.0,334.0,1569.0,386.0,95
0,Male,0.5194237,1820.0,783.0,1919.0,894.0,113
0,Male,0.55901194,1816.0,766.0,1917.0,895.0,114
0,Male,0.6220758,1816.0,765.0,1918.0,896.0,115
0,Male,0.71059984,1817.0,772.0,1917.0,898.0,116
0,Male,0.72010005,1817.0,770.0,1918.0,897.0,117
0,Male,0.7232801,1817.0,769.0,1918.0,898.0,118
0,Male,0.7230135,1816.0,769.0,1918.0,899.0,119
0,Male,0.7323644,1816.0,770.0,1917.0,896.0,120
0,Male,0.73945755,1816.0,770.0,1917.0,897.0,121
0,Male,0.73866636,1816.0,769.0,1917.0,898.0,122
0,Male,0.73920316,1816.0,769.0,1918.0,898.0,123
0,Male,0.7407995,1818.0,769.0,1919.0,898.0,124
0,Male,0.73289645,1820.0,770.0,1918.0,896.0,125
0,Male,0.56398684,726.0,562.0,847.0,636.0,146
0,Male,0.6580762,715.0,559.0,852.0,614.0,147
0,Male,0.63540053,705.0,560.0,848.0,615.0,148
0,Male,0.6400529,733.0,568.0,841.0,623.0,149
0,Male,0.66364217,730.0,567.0,841.0,620.0,150
0,Male,0.66509986,715.0,562.0,843.0,615.0,151
0,Male,0.65781945,715.0,562.0,843.0,615.0,152
0,Male,0.67121637,716.0,563.0,844.0,615.0,153
0,Male,0.6568309,711.0,562.0,844.0,613.0,154
0,Male,0.6699899,699.0,560.0,844.0,612.0,155
0,Male,0.6658474,700.0,558.0,842.0,611.0,156
0,Male,0.6527705,696.0,556.0,840.0,609.0,157
0,Male,0.66167873,690.0,554.0,841.0,607.0,158
1,Female,0.7259381,742.0,261.0,837.0,358.0,180
1,Female,0.7213117,742.0,261.0,837.0,359.0,181
0,Male,0.5785875,1485.0,358.0,1558.0,416.0,181
1,Female,0.71232325,742.0,261.0,837.0,359.0,182
0,Male,0.5835329,1488.0,357.0,1559.0,416.0,182
1,Female,0.7224517,740.0,261.0,837.0,360.0,183
0,Male,0.64995885,1485.0,355.0,1558.0,416.0,183
1,Female,0.7352711,743.0,261.0,837.0,358.0,184
0,Male,0.64281666,1485.0,356.0,1557.0,417.0,184
0,Male,0.6286779,1488.0,358.0,1558.0,416.0,185
0,Male,0.6210468,1488.0,357.0,1557.0,415.0,186
0,Male,0.63012874,1487.0,356.0,1557.0,414.0,187
1,Female,0.60015905,736.0,259.0,872.0,361.0,187
0,Male,0.6409206,1488.0,356.0,1558.0,414.0,188
0,Male,0.63819754,1489.0,356.0,1558.0,413.0,189
0,Male,0.63236374,1489.0,355.0,1557.0,411.0,190
0,Male,0.60292405,1489.0,354.0,1558.0,408.0,191
0,Male,0.50938827,1491.0,353.0,1557.0,404.0,192
0,Male,0.6133051,1482.0,349.0,1557.0,399.0,193
1,Female,0.60353345,1499.0,119.0,1595.0,197.0,207
1,Female,0.7447519,1515.0,134.0,1605.0,197.0,208
1,Female,0.7657912,1518.0,135.0,1612.0,198.0,209
1,Female,0.7600086,1519.0,135.0,1615.0,197.0,210
1,Female,0.77136874,1519.0,134.0,1611.0,197.0,211
1,Female,0.7654934,1519.0,134.0,1612.0,197.0,212
1,Female,0.7703808,1519.0,133.0,1610.0,197.0,213
1,Female,0.7730857,1520.0,135.0,1613.0,199.0,214
0,Male,0.5550318,1780.0,852.0,1918.0,932.0,214
1,Female,0.7763154,1517.0,138.0,1615.0,201.0,215
0,Male,0.61348605,1785.0,852.0,1918.0,933.0,215
1,Female,0.716815,1514.0,137.0,1617.0,201.0,216
0,Male,0.5204021,1782.0,850.0,1919.0,931.0,216
0,Male,0.50165033,1780.0,848.0,1917.0,927.0,217
0,Male,0.5525475,1780.0,850.0,1918.0,932.0,218
0,Male,0.5516608,1782.0,849.0,1919.0,931.0,219
1,Female,0.53010255,1528.0,150.0,1679.0,207.0,220
1,Female,0.5375643,1819.0,302.0,1916.0,392.0,230
0,Male,0.6165734,1367.0,865.0,1527.0,943.0,234
0,Male,0.6413614,1360.0,858.0,1520.0,937.0,235
0,Male,0.6493489,1357.0,848.0,1515.0,937.0,236
0,Male,0.646911,1357.0,848.0,1515.0,938.0,237
0,Male,0.6862409,1355.0,845.0,1511.0,940.0,238
0,Male,0.6717423,1353.0,843.0,1511.0,940.0,239
0,Male,0.6656343,1356.0,845.0,1508.0,938.0,240
1,Female,0.64449096,741.0,279.0,858.0,345.0,281
1,Female,0.7386248,737.0,276.0,840.0,345.0,282
1,Female,0.7482151,737.0,273.0,832.0,344.0,283
1,Female,0.7494802,738.0,273.0,833.0,344.0,284
1,Female,0.7535232,737.0,273.0,830.0,344.0,285
1,Female,0.7690508,741.0,274.0,834.0,343.0,286
1,Female,0.78031206,744.0,274.0,835.0,343.0,287
1,Female,0.7765918,744.0,274.0,837.0,343.0,288
1,Female,0.770718,743.0,275.0,837.0,345.0,289
1,Female,0.7714116,742.0,275.0,835.0,345.0,290
1,Female,0.7676451,741.0,274.0,835.0,344.0,291
1,Female,0.76815504,741.0,275.0,833.0,345.0,292
1,Female,0.7680587,743.0,274.0,834.0,343.0,293
1,Female,0.75046474,743.0,274.0,838.0,343.0,294
1,Female,0.69743335,742.0,270.0,849.0,346.0,296
0,Male,0.6517333,1482.0,233.0,1561.0,288.0,328
0,Male,0.717185,1481.0,232.0,1562.0,288.0,329
0,Male,0.7308101,1483.0,232.0,1564.0,287.0,330
0,Male,0.71813077,1485.0,232.0,1563.0,287.0,331
0,Male,0.7049929,1487.0,232.0,1563.0,287.0,332
0,Male,0.69562846,1487.0,231.0,1564.0,287.0,333
0,Male,0.7051989,1487.0,231.0,1564.0,288.0,334
0,Male,0.70860004,1488.0,231.0,1565.0,288.0,335
0,Male,0.6859435,1491.0,230.0,1568.0,288.0,336
1,Female,0.5210149,1558.0,68.0,1663.0,135.0,353
1,Female,0.6675027,1550.0,70.0,1667.0,131.0,354
1,Female,0.6898988,1549.0,71.0,1668.0,133.0,355
0,Male,0.6897144,716.0,568.0,848.0,639.0,356
1,Female,0.6817075,1549.0,72.0,1670.0,134.0,356
0,Male,0.727945,715.0,576.0,847.0,638.0,357
1,Female,0.69174147,1548.0,71.0,1673.0,136.0,357
0,Male,0.7266071,709.0,579.0,848.0,639.0,358
1,Female,0.7124606,1545.0,71.0,1676.0,137.0,358
0,Male,0.7481221,703.0,580.0,850.0,640.0,359
1,Female,0.71581817,1545.0,71.0,1675.0,142.0,359
0,Male,0.7519806,707.0,579.0,850.0,639.0,360
0,Male,0.7332163,705.0,580.0,847.0,640.0,361
0,Male,0.7373222,705.0,579.0,847.0,640.0,362
0,Male,0.73180664,703.0,579.0,847.0,640.0,363
0,Male,0.73865616,705.0,578.0,846.0,639.0,364
0,Male,0.72816443,705.0,577.0,844.0,639.0,365
0,Male,0.6092384,704.0,568.0,837.0,638.0,366
0,Male,0.6561173,713.0,558.0,829.0,634.0,367
1,Female,0.6898123,728.0,296.0,846.0,384.0,381
1,Female,0.71308357,723.0,313.0,836.0,384.0,382
1,Female,0.7232137,724.0,313.0,836.0,385.0,383
1,Female,0.7442319,727.0,314.0,841.0,385.0,384
1,Female,0.74685067,728.0,314.0,845.0,384.0,385
1,Female,0.7283399,732.0,313.0,847.0,383.0,386
1,Female,0.72318953,734.0,314.0,847.0,383.0,387
1,Female,0.7254293,734.0,314.0,848.0,384.0,388
1,Female,0.7236874,734.0,313.0,847.0,385.0,389
1,Female,0.7325912,733.0,314.0,845.0,383.0,390
1,Female,0.7446486,732.0,315.0,840.0,384.0,391
1,Female,0.70865065,731.0,313.0,849.0,384.0,392
0,Male,0.6808769,1827.0,758.0,1919.0,867.0,393
0,Male,0.517575,1830.0,761.0,1919.0,862.0,394
0,Male,0.7205067,1831.0,772.0,1918.0,862.0,395
0,Male,0.6860994,1831.0,771.0,1919.0,868.0,396
0,Male,0.6985321,1832.0,769.0,1919.0,870.0,397
0,Male,0.68203527,1833.0,769.0,1919.0,872.0,398
0,Male,0.53422385,1826.0,773.0,1918.0,866.0,399
1,Female,0.5524178,1863.0,647.0,1919.0,758.0,415
1,Female,0.6991684,1865.0,646.0,1919.0,751.0,417
1,Female,0.7212584,1863.0,646.0,1920.0,749.0,418
1,Female,0.726979,1862.0,646.0,1920.0,751.0,419
1,Female,0.7287981,1863.0,647.0,1920.0,749.0,420
0,Male,0.5926141,1505.0,363.0,1579.0,415.0,420
1,Female,0.7311521,1863.0,648.0,1919.0,750.0,421
0,Male,0.68019795,1505.0,360.0,1578.0,410.0,421
1,Female,0.7179881,1863.0,647.0,1919.0,751.0,422
0,Male,0.6672051,1504.0,361.0,1574.0,410.0,422
1,Female,0.7167709,1863.0,647.0,1919.0,750.0,423
0,Male,0.6622182,1504.0,361.0,1572.0,410.0,423
1,Female,0.68823993,1864.0,647.0,1920.0,750.0,424
0,Male,0.6759821,1502.0,360.0,1571.0,409.0,424
1,Female,0.69615906,1864.0,646.0,1920.0,749.0,425
0,Male,0.67839146,1503.0,360.0,1572.0,409.0,425
1,Female,0.70844626,1863.0,647.0,1919.0,750.0,426
0,Male,0.667569,1502.0,360.0,1571.0,408.0,426
0,Male,0.6753319,1502.0,361.0,1571.0,409.0,427
1,Female,0.63624984,1863.0,645.0,1919.0,749.0,427
0,Male,0.67259634,1502.0,360.0,1571.0,409.0,428
1,Female,0.6562894,1863.0,646.0,1919.0,751.0,428
1,Female,0.6861423,1863.0,647.0,1919.0,750.0,429
0,Male,0.6775351,1502.0,360.0,1571.0,408.0,429
0,Male,0.67731375,1502.0,360.0,1571.0,408.0,430
1,Female,0.6453553,1862.0,645.0,1919.0,748.0,430
0,Male,0.6797997,1502.0,360.0,1572.0,408.0,431
1,Female,0.65164006,1863.0,645.0,1920.0,748.0,431
0,Male,0.67776567,1502.0,360.0,1571.0,409.0,432
1,Female,0.6759779,1862.0,645.0,1919.0,749.0,432
1,Female,0.6815422,1862.0,646.0,1919.0,750.0,433
0,Male,0.6779671,1503.0,360.0,1572.0,408.0,433
1,Female,0.6939506,1861.0,644.0,1919.0,749.0,434
0,Male,0.6750908,1502.0,360.0,1571.0,408.0,434
0,Male,0.6825088,1504.0,360.0,1573.0,408.0,435
0,Male,0.6841428,1504.0,360.0,1572.0,408.0,436
0,Male,0.6788819,1504.0,360.0,1572.0,408.0,437
0,Male,0.6835437,1503.0,360.0,1573.0,408.0,438
0,Male,0.68235344,1503.0,360.0,1573.0,409.0,439
1,Female,0.6087551,1862.0,641.0,1919.0,749.0,439
0,Male,0.68899834,1501.0,360.0,1572.0,408.0,440
0,Male,0.68821925,1501.0,360.0,1573.0,408.0,441
0,Male,0.68585145,1501.0,360.0,1574.0,408.0,442
0,Male,0.6869249,1502.0,360.0,1575.0,408.0,443
0,Male,0.6843015,1502.0,360.0,1574.0,408.0,444
0,Male,0.6834684,1502.0,360.0,1574.0,409.0,445
0,Male,0.68213433,1502.0,360.0,1574.0,409.0,446
0,Male,0.67793417,1502.0,360.0,1575.0,409.0,447
0,Male,0.6887817,1502.0,361.0,1579.0,409.0,448
0,Male,0.69754696,1502.0,361.0,1584.0,409.0,449
0,Male,0.6981791,1500.0,361.0,1587.0,410.0,450
0,Male,0.6984608,1500.0,361.0,1588.0,409.0,451
0,Male,0.69474095,1500.0,362.0,1590.0,409.0,452
0,Male,0.6946183,1501.0,362.0,1591.0,409.0,453
0,Male,0.6940148,1501.0,362.0,1591.0,409.0,454
0,Male,0.6925339,1502.0,362.0,1591.0,409.0,455
0,Male,0.6926089,1501.0,362.0,1590.0,409.0,456
0,Male,0.68118215,1501.0,360.0,1586.0,407.0,457
1,Female,0.69066405,1522.0,132.0,1655.0,191.0,464
1,Female,0.7375104,1515.0,130.0,1651.0,184.0,465
1,Female,0.7412691,1517.0,130.0,1653.0,183.0,466
1,Female,0.7362599,1516.0,129.0,1656.0,184.0,467
1,Female,0.7429209,1516.0,129.0,1656.0,184.0,468
1,Female,0.736048,1517.0,130.0,1656.0,185.0,469
1,Female,0.7354973,1518.0,130.0,1656.0,185.0,470
1,Female,0.7373532,1518.0,130.0,1657.0,184.0,471
1,Female,0.72626126,1519.0,129.0,1656.0,183.0,472
1,Female,0.7258582,1519.0,127.0,1650.0,185.0,473
1,Female,0.7318289,1518.0,128.0,1643.0,187.0,474
1,Female,0.7137049,1519.0,129.0,1641.0,189.0,475
1,Female,0.6810634,1523.0,128.0,1643.0,197.0,476
0,Male,0.5191316,1794.0,830.0,1918.0,911.0,481
0,Male,0.516272,1790.0,826.0,1919.0,908.0,482
0,Male,0.5833881,1799.0,813.0,1918.0,909.0,484
0,Male,0.71646637,1367.0,887.0,1530.0,961.0,495
0,Male,0.70077956,1358.0,879.0,1519.0,958.0,496
0,Male,0.7328793,1358.0,868.0,1519.0,959.0,497
0,Male,0.7537206,1356.0,865.0,1516.0,959.0,498
0,Male,0.7614432,1354.0,865.0,1514.0,959.0,499
0,Male,0.73037255,1355.0,863.0,1512.0,958.0,500
1,Female,0.6684562,723.0,239.0,856.0,329.0,545
1,Female,0.73626184,714.0,242.0,851.0,324.0,546
1,Female,0.73432857,715.0,241.0,850.0,324.0,547
1,Female,0.75813776,715.0,239.0,853.0,324.0,548
1,Female,0.7668206,716.0,238.0,855.0,324.0,549
1,Female,0.76620185,719.0,238.0,855.0,324.0,550
1,Female,0.7584079,721.0,238.0,855.0,327.0,551
1,Female,0.7398101,724.0,238.0,856.0,328.0,552
1,Female,0.730337,724.0,238.0,854.0,328.0,553
1,Female,0.7420713,720.0,238.0,854.0,327.0,554
1,Female,0.7209151,719.0,238.0,854.0,326.0,555
1,Female,0.7328143,718.0,238.0,854.0,326.0,556
1,Female,0.7507668,723.0,238.0,854.0,325.0,557
1,Female,0.75278383,724.0,238.0,854.0,324.0,558
1,Female,0.7552482,720.0,238.0,855.0,326.0,559
1,Female,0.7454255,723.0,238.0,855.0,327.0,560
1,Female,0.74653065,721.0,239.0,857.0,327.0,561
1,Female,0.7457786,721.0,242.0,857.0,327.0,562
1,Female,0.7185718,717.0,245.0,862.0,328.0,563
0,Male,0.5166836,1492.0,237.0,1600.0,297.0,596
0,Male,0.6221816,1491.0,230.0,1567.0,287.0,598
0,Male,0.7052607,1491.0,229.0,1568.0,286.0,599
0,Male,0.7347127,1490.0,228.0,1567.0,284.0,600
0,Male,0.74191254,1490.0,228.0,1567.0,284.0,601
0,Male,0.7407132,1490.0,228.0,1567.0,284.0,602
0,Male,0.7410483,1489.0,228.0,1566.0,284.0,603
0,Male,0.75042325,1489.0,229.0,1567.0,286.0,604
0,Male,0.7500902,1490.0,229.0,1568.0,286.0,605
0,Male,0.74039584,1490.0,229.0,1567.0,286.0,606
0,Male,0.73229825,1491.0,229.0,1567.0,285.0,607
0,Male,0.7203654,1492.0,229.0,1570.0,285.0,608
0,Male,0.58677447,1490.0,227.0,1570.0,285.0,609
1,Female,0.5223145,1543.0,95.0,1657.0,170.0,625
1,Female,0.5309842,1533.0,101.0,1660.0,171.0,626
1,Female,0.7051143,1530.0,104.0,1660.0,170.0,627
1,Female,0.7278145,1525.0,103.0,1664.0,171.0,628
1,Female,0.73131204,1523.0,103.0,1667.0,172.0,629
0,Male,0.72339493,706.0,575.0,842.0,640.0,629
0,Male,0.7395821,700.0,580.0,843.0,640.0,630
1,Female,0.7355157,1523.0,105.0,1657.0,175.0,630
1,Female,0.75063473,1522.0,104.0,1662.0,175.0,631
0,Male,0.7313262,699.0,579.0,840.0,640.0,631
1,Female,0.7554815,1520.0,104.0,1661.0,175.0,632
0,Male,0.732464,696.0,579.0,838.0,639.0,632
1,Female,0.7468445,1522.0,106.0,1659.0,175.0,633
0,Male,0.7384935,698.0,579.0,837.0,639.0,633
0,Male,0.73541933,699.0,578.0,840.0,639.0,634
0,Male,0.7273081,698.0,578.0,838.0,640.0,635
0,Male,0.7331801,698.0,578.0,838.0,640.0,636
0,Male,0.7290638,698.0,578.0,839.0,639.0,637
0,Male,0.7395275,698.0,578.0,838.0,639.0,638
0,Male,0.7477201,698.0,577.0,837.0,638.0,639
0,Male,0.7577065,698.0,577.0,838.0,638.0,640
0,Male,0.6905181,698.0,569.0,834.0,637.0,641
0,Male,0.6424273,707.0,560.0,825.0,634.0,642
1,Female,0.53907657,710.0,308.0,842.0,381.0,656
1,Female,0.6715173,718.0,314.0,837.0,382.0,657
1,Female,0.70624334,721.0,316.0,840.0,383.0,658
1,Female,0.709639,725.0,314.0,842.0,381.0,659
1,Female,0.737934,730.0,314.0,842.0,380.0,660
1,Female,0.7481854,737.0,314.0,841.0,379.0,661
1,Female,0.73814404,736.0,313.0,842.0,380.0,662
1,Female,0.74391556,732.0,314.0,843.0,380.0,663
1,Female,0.7346775,732.0,314.0,841.0,381.0,664
1,Female,0.7172293,726.0,315.0,839.0,381.0,665
1,Female,0.6792994,733.0,315.0,838.0,381.0,666
1,Female,0.68719673,735.0,315.0,838.0,382.0,667
0,Male,0.6911925,1830.0,747.0,1919.0,857.0,668
1,Female,0.6762302,740.0,315.0,840.0,382.0,668
1,Female,0.6886593,738.0,315.0,840.0,383.0,669
0,Male,0.5112852,1833.0,751.0,1918.0,853.0,669
0,Male,0.72321117,1837.0,761.0,1919.0,852.0,670
1,Female,0.6404606,738.0,315.0,842.0,384.0,670
0,Male,0.67110145,1835.0,760.0,1919.0,855.0,671
1,Female,0.5753784,738.0,315.0,842.0,383.0,671
1,Female,0.69996893,737.0,315.0,842.0,384.0,672
0,Male,0.6653768,1836.0,759.0,1919.0,858.0,672
1,Female,0.71428525,736.0,314.0,844.0,384.0,673
0,Male,0.6847717,1836.0,759.0,1919.0,856.0,673
1,Female,0.7030634,735.0,314.0,843.0,384.0,674
0,Male,0.6826171,1835.0,759.0,1919.0,857.0,674
0,Male,0.6891663,1836.0,758.0,1919.0,857.0,675
1,Female,0.5643414,736.0,314.0,843.0,382.0,675
0,Male,0.69571406,1835.0,759.0,1919.0,857.0,676
1,Female,0.65495056,736.0,314.0,843.0,382.0,676
0,Male,0.6861261,1835.0,758.0,1919.0,857.0,677
1,Female,0.64115715,737.0,314.0,843.0,382.0,677
1,Female,0.703299,737.0,314.0,844.0,383.0,678
0,Male,0.6873122,1836.0,758.0,1919.0,856.0,678
1,Female,0.70385987,736.0,314.0,845.0,384.0,679
0,Male,0.6962948,1836.0,758.0,1919.0,856.0,679
1,Female,0.7263984,737.0,314.0,844.0,384.0,680
0,Male,0.7020048,1836.0,758.0,1919.0,855.0,680
0,Male,0.7021752,1836.0,758.0,1919.0,855.0,681
1,Female,0.6865158,737.0,314.0,844.0,383.0,681
0,Male,0.70157653,1836.0,758.0,1919.0,855.0,682
1,Female,0.6881619,736.0,314.0,844.0,383.0,682
1,Female,0.7358128,737.0,313.0,844.0,383.0,683
0,Male,0.69751614,1836.0,758.0,1919.0,857.0,683
1,Female,0.7061381,737.0,313.0,844.0,383.0,684
0,Male,0.69430345,1836.0,759.0,1919.0,858.0,684
1,Female,0.73732126,738.0,313.0,845.0,383.0,685
0,Male,0.6921539,1835.0,759.0,1919.0,861.0,685
1,Female,0.7511612,738.0,313.0,845.0,384.0,686
0,Male,0.69700885,1836.0,759.0,1919.0,859.0,686
1,Female,0.738523,738.0,314.0,845.0,385.0,687
0,Male,0.7030627,1836.0,759.0,1919.0,858.0,687
1,Female,0.74372053,738.0,313.0,845.0,384.0,688
0,Male,0.70134866,1836.0,759.0,1919.0,857.0,688
1,Female,0.7476066,738.0,313.0,845.0,384.0,689
0,Male,0.69767326,1837.0,759.0,1919.0,858.0,689
0,Male,0.70391136,1837.0,758.0,1919.0,856.0,690
1,Female,0.69488347,738.0,313.0,845.0,384.0,690
1,Female,0.72118855,737.0,313.0,845.0,384.0,691
0,Male,0.70679855,1839.0,759.0,1919.0,853.0,691
1,Female,0.7339082,737.0,313.0,845.0,384.0,692
0,Male,0.68890697,1842.0,764.0,1919.0,851.0,692
1,Female,0.69663715,736.0,313.0,845.0,384.0,693
1,Female,0.6683206,736.0,313.0,845.0,383.0,694
1,Female,0.6948103,737.0,313.0,845.0,384.0,695
1,Female,0.6115775,736.0,313.0,845.0,383.0,696
1,Female,0.66070426,738.0,313.0,845.0,383.0,697
1,Female,0.673413,738.0,312.0,846.0,382.0,698
1,Female,0.69659877,734.0,313.0,845.0,383.0,699
1,Female,0.70747036,735.0,313.0,846.0,383.0,700
1,Female,0.70619744,736.0,313.0,845.0,384.0,701
1,Female,0.72974867,736.0,313.0,844.0,384.0,702
1,Female,0.720556,737.0,313.0,844.0,384.0,703
1,Female,0.70734113,737.0,313.0,843.0,383.0,704
1,Female,0.6585363,737.0,313.0,846.0,382.0,705
1,Female,0.70043045,735.0,312.0,846.0,382.0,706
1,Female,0.70760053,735.0,312.0,844.0,382.0,707
1,Female,0.70115536,735.0,312.0,844.0,382.0,708
1,Female,0.72287655,736.0,312.0,843.0,382.0,709
